sale_id,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,date,month
600,A,Chicago,Member,Male,Apple,Stationery,3.33,11,2.56,39.19,3,2025-02-15,2025-02
601,A,Chicago,Normal,Female,Apple,Personal Care,8.67,10,6.07,92.77,0,2025-06-22,2025-06
602,B,Los Angeles,Member,Male,Detergent,Beverages,11.73,19,15.6,238.47,23,2024-12-11,2024-12
603,A,New York,Normal,Male,Detergent,Household,7.96,12,6.69,102.21,0,2025-01-08,2025-01
604,A,Chicago,Normal,Male,Apple,Beverages,5.87,7,2.88,43.97,0,2025-05-13,2025-05
605,A,New York,Normal,Female,Notebook,Fruits,4.15,1,0.29,4.44,0,2024-11-05,2024-11
606,A,Chicago,Member,Male,Shampoo,Stationery,10.22,5,3.58,54.68,5,2025-04-02,2025-04
607,B,Los Angeles,Normal,Male,Orange Juice,Household,17.42,3,3.66,55.92,0,2025-04-09,2025-04
608,B,Los Angeles,Normal,Male,Apple,Personal Care,7.44,12,6.25,95.53,0,2025-07-01,2025-07
609,A,Chicago,Member,Male,Shampoo,Household,15.53,8,8.7,132.94,13,2025-05-20,2025-05
610,A,Chicago,Normal,Female,Apple,Personal Care,2.68,5,0.94,14.34,0,2025-06-06,2025-06
611,A,New York,Normal,Male,Apple,Beverages,15.57,2,2.18,33.32,0,2025-06-30,2025-06
612,A,New York,Member,Male,Detergent,Stationery,8.39,1,0.59,8.98,0,2025-04-30,2025-04
613,B,Los Angeles,Normal,Male,Apple,Beverages,19.28,2,2.7,41.26,0,2024-10-18,2024-10
614,A,New York,Normal,Female,Orange Juice,Stationery,12.9,6,5.42,82.82,0,2025-05-01,2025-05
615,A,New York,Normal,Male,Orange Juice,Fruits,6.9,6,2.9,44.3,0,2025-03-16,2025-03
616,B,Los Angeles,Normal,Female,Apple,Household,12.94,3,2.72,41.54,0,2025-03-05,2025-03
617,A,Chicago,Normal,Male,Notebook,Stationery,8.76,4,2.45,37.49,0,2024-10-27,2024-10
618,A,New York,Normal,Female,Detergent,Fruits,3.64,8,2.04,31.16,0,2024-12-11,2024-12
619,A,Chicago,Member,Female,Shampoo,Household,8.39,15,8.81,134.66,13,2025-01-29,2025-01
620,B,Los Angeles,Member,Female,Apple,Stationery,3.07,9,1.93,29.56,2,2024-11-22,2024-11
621,B,Los Angeles,Member,Female,Notebook,Stationery,4.57,17,5.44,83.13,8,2024-10-06,2024-10
622,A,New York,Normal,Female,Detergent,Fruits,19.77,20,27.68,423.08,0,2024-09-20,2024-09
623,B,Los Angeles,Member,Male,Orange Juice,Stationery,2.39,7,1.17,17.9,1,2025-01-17,2025-01
624,A,Chicago,Member,Female,Notebook,Personal Care,17.73,19,23.58,360.45,36,2025-04-07,2025-04
625,A,New York,Member,Male,Detergent,Beverages,11.96,3,2.51,38.39,3,2025-05-03,2025-05
626,A,New York,Member,Male,Detergent,Personal Care,12.34,8,6.91,105.63,10,2024-11-10,2024-11
627,A,Chicago,Normal,Female,Orange Juice,Stationery,6.2,3,1.3,19.9,0,2025-01-02,2025-01
628,B,Los Angeles,Normal,Male,Shampoo,Household,15.18,5,5.31,81.21,0,2025-07-09,2025-07
629,B,Los Angeles,Normal,Male,Notebook,Personal Care,14.15,19,18.82,287.67,0,2024-09-17,2024-09
630,B,Los Angeles,Normal,Male,Notebook,Stationery,7.15,14,7.01,107.11,0,2024-12-31,2024-12
631,A,New York,Normal,Female,Shampoo,Fruits,14.7,14,14.41,220.21,0,2025-03-03,2025-03
632,A,Chicago,Normal,Male,Orange Juice,Household,20.6,17,24.51,374.71,0,2024-10-20,2024-10
633,B,Los Angeles,Normal,Male,Shampoo,Stationery,13.71,2,1.92,29.34,0,2025-01-05,2025-01
634,A,New York,Normal,Female,Apple,Household,17.17,1,1.2,18.37,0,2025-07-04,2025-07
635,A,New York,Normal,Female,Detergent,Beverages,9.38,5,3.28,50.18,0,2025-05-14,2025-05
636,B,Los Angeles,Normal,Female,Apple,Beverages,4.34,1,0.3,4.64,0,2025-02-25,2025-02
637,A,Chicago,Normal,Male,Orange Juice,Personal Care,11.71,2,1.64,25.06,0,2024-07-19,2024-07
638,A,Chicago,Member,Male,Orange Juice,Fruits,8.8,15,9.24,141.24,14,2024-09-14,2024-09
639,A,Chicago,Member,Male,Orange Juice,Fruits,14.09,20,19.73,301.53,30,2024-11-28,2024-11
640,B,Los Angeles,Normal,Male,Orange Juice,Fruits,14.33,20,20.06,306.66,0,2025-02-23,2025-02
641,A,Chicago,Normal,Female,Notebook,Household,4.88,2,0.68,10.44,0,2024-09-13,2024-09
642,A,New York,Normal,Female,Detergent,Fruits,17.25,6,7.25,110.75,0,2025-01-08,2025-01
643,A,Chicago,Member,Female,Orange Juice,Stationery,5.83,1,0.41,6.24,0,2024-10-11,2024-10
644,A,New York,Normal,Male,Shampoo,Fruits,13.2,16,14.78,225.98,0,2024-08-17,2024-08
645,A,New York,Member,Male,Shampoo,Household,1.26,2,0.18,2.7,0,2025-04-06,2025-04
646,B,Los Angeles,Normal,Male,Detergent,Household,19.44,14,19.05,291.21,0,2025-03-14,2025-03
647,A,Chicago,Member,Male,Orange Juice,Beverages,3.4,14,3.33,50.93,5,2024-12-23,2024-12
648,B,Los Angeles,Member,Male,Orange Juice,Personal Care,6.4,18,8.06,123.26,12,2025-05-28,2025-05
649,A,Chicago,Normal,Female,Detergent,Stationery,7.8,18,9.83,150.23,0,2025-06-29,2025-06
650,A,Chicago,Normal,Male,Notebook,Beverages,2.31,9,1.46,22.25,0,2024-08-28,2024-08
651,A,Chicago,Normal,Female,Shampoo,Fruits,4.52,5,1.58,24.18,0,2025-01-28,2025-01
652,A,Chicago,Member,Female,Orange Juice,Fruits,13.53,18,17.05,260.59,26,2024-12-16,2024-12
653,A,New York,Normal,Male,Detergent,Beverages,19.71,16,22.08,337.44,0,2024-12-03,2024-12
654,A,Chicago,Member,Female,Detergent,Fruits,10.14,14,9.94,151.9,15,2024-07-24,2024-07
655,B,Los Angeles,Member,Male,Shampoo,Household,11.2,4,3.14,47.94,4,2025-02-27,2025-02
656,A,Chicago,Member,Female,Apple,Household,2.01,3,0.42,6.45,0,2024-10-22,2024-10
657,A,New York,Member,Male,Detergent,Stationery,4.14,2,0.58,8.86,0,2024-08-23,2024-08
658,A,Chicago,Normal,Female,Orange Juice,Household,16.47,16,18.45,281.97,0,2024-10-26,2024-10
659,A,Chicago,Member,Male,Orange Juice,Beverages,12.7,4,3.56,54.36,5,2025-04-24,2025-04
660,B,Los Angeles,Member,Female,Notebook,Fruits,10.72,18,13.51,206.47,20,2024-08-17,2024-08
661,A,New York,Member,Female,Shampoo,Personal Care,15.29,3,3.21,49.08,4,2025-04-01,2025-04
662,A,New York,Member,Male,Notebook,Personal Care,12.5,14,12.25,187.25,18,2025-06-06,2025-06
663,B,Los Angeles,Member,Male,Orange Juice,Beverages,18.95,18,23.88,364.98,36,2024-09-14,2024-09
664,A,New York,Normal,Male,Shampoo,Beverages,13.71,14,13.44,205.38,0,2024-11-07,2024-11
665,B,Los Angeles,Normal,Male,Shampoo,Beverages,8.36,2,1.17,17.89,0,2024-12-24,2024-12
666,A,Chicago,Normal,Female,Detergent,Personal Care,14.62,1,1.02,15.64,0,2025-02-25,2025-02
667,B,Los Angeles,Normal,Female,Detergent,Fruits,13.93,16,15.6,238.48,0,2025-04-14,2025-04
668,A,New York,Member,Male,Detergent,Fruits,18.0,13,16.38,250.38,25,2025-03-13,2025-03
669,A,Chicago,Member,Female,Apple,Personal Care,14.55,4,4.07,62.27,6,2025-01-05,2025-01
670,A,New York,Member,Female,Shampoo,Fruits,17.4,8,9.74,148.94,14,2024-09-08,2024-09
671,A,New York,Member,Male,Orange Juice,Stationery,2.47,4,0.69,10.57,1,2024-09-01,2024-09
672,B,Los Angeles,Member,Male,Notebook,Stationery,7.03,16,7.87,120.35,12,2025-06-20,2025-06
673,A,Chicago,Member,Male,Shampoo,Stationery,17.59,1,1.23,18.82,1,2025-02-11,2025-02
674,A,Chicago,Member,Male,Orange Juice,Stationery,17.6,5,6.16,94.16,9,2024-12-07,2024-12
675,B,Los Angeles,Normal,Male,Orange Juice,Personal Care,10.42,3,2.19,33.45,0,2024-12-14,2024-12
676,B,Los Angeles,Normal,Male,Detergent,Stationery,10.82,9,6.82,104.2,0,2025-04-09,2025-04
677,A,New York,Member,Male,Shampoo,Stationery,16.49,4,4.62,70.58,7,2024-09-10,2024-09
678,A,New York,Member,Male,Orange Juice,Fruits,4.58,7,2.24,34.3,3,2025-04-13,2025-04
679,B,Los Angeles,Normal,Male,Apple,Personal Care,4.52,11,3.48,53.2,0,2025-07-11,2025-07
680,A,Chicago,Member,Female,Detergent,Beverages,15.75,18,19.85,303.35,30,2025-02-20,2025-02
681,A,Chicago,Normal,Male,Detergent,Stationery,14.31,7,7.01,107.18,0,2025-05-10,2025-05
682,A,Chicago,Member,Female,Apple,Fruits,19.77,8,11.07,169.23,16,2025-07-09,2025-07
683,A,New York,Member,Male,Detergent,Beverages,14.37,13,13.08,199.89,19,2024-12-06,2024-12
684,A,New York,Member,Female,Shampoo,Household,13.05,14,12.79,195.49,19,2025-02-17,2025-02
685,A,New York,Normal,Female,Apple,Fruits,3.48,3,0.73,11.17,0,2024-12-09,2024-12
686,A,Chicago,Normal,Female,Notebook,Fruits,4.33,2,0.61,9.27,0,2025-04-07,2025-04
687,A,Chicago,Member,Male,Orange Juice,Beverages,4.09,6,1.72,26.26,2,2024-10-24,2024-10
688,A,New York,Member,Female,Detergent,Beverages,4.58,5,1.6,24.5,2,2025-03-12,2025-03
689,A,New York,Normal,Female,Orange Juice,Household,2.37,3,0.5,7.61,0,2025-02-18,2025-02
690,A,New York,Member,Female,Notebook,Stationery,4.14,15,4.35,66.45,6,2024-09-20,2024-09
691,A,New York,Normal,Male,Shampoo,Stationery,7.73,15,8.12,124.07,0,2024-08-08,2024-08
692,B,Los Angeles,Member,Male,Apple,Beverages,4.93,5,1.73,26.38,2,2025-06-27,2025-06
693,B,Los Angeles,Normal,Male,Apple,Beverages,5.47,6,2.3,35.12,0,2024-10-13,2024-10
694,A,New York,Member,Female,Detergent,Household,6.05,6,2.54,38.84,3,2025-03-02,2025-03
695,A,New York,Normal,Female,Notebook,Stationery,6.56,11,5.05,77.21,0,2024-12-14,2024-12
696,A,Chicago,Member,Female,Detergent,Stationery,7.46,19,9.92,151.66,15,2025-05-06,2025-05
697,B,Los Angeles,Normal,Female,Detergent,Household,19.03,14,18.65,285.07,0,2024-09-21,2024-09
698,A,Chicago,Normal,Female,Apple,Fruits,18.52,2,2.59,39.63,0,2025-02-16,2025-02
699,B,Los Angeles,Normal,Female,Orange Juice,Household,13.05,1,0.91,13.96,0,2024-11-15,2024-11
700,A,Chicago,Normal,Male,Shampoo,Beverages,12.81,20,17.93,274.13,0,2025-03-17,2025-03
701,A,Chicago,Normal,Female,Apple,Beverages,14.78,16,16.55,253.03,0,2025-04-12,2025-04
702,A,New York,Member,Male,Detergent,Fruits,18.54,13,16.87,257.89,25,2025-06-06,2025-06
703,A,New York,Normal,Female,Notebook,Beverages,15.61,19,20.76,317.35,0,2025-03-17,2025-03
704,A,New York,Member,Male,Shampoo,Stationery,17.93,11,13.81,211.04,21,2024-11-01,2024-11
705,B,Los Angeles,Normal,Female,Detergent,Stationery,7.6,17,9.04,138.24,0,2024-07-26,2024-07
706,A,Chicago,Member,Male,Apple,Personal Care,19.82,10,13.87,212.07,21,2025-06-06,2025-06
707,A,Chicago,Member,Female,Orange Juice,Personal Care,10.89,18,13.72,209.74,20,2025-04-07,2025-04
708,A,Chicago,Normal,Female,Orange Juice,Stationery,8.75,5,3.06,46.81,0,2024-08-09,2024-08
709,B,Los Angeles,Member,Male,Notebook,Stationery,1.42,2,0.2,3.04,0,2024-12-23,2024-12
710,A,Chicago,Normal,Male,Orange Juice,Fruits,14.45,18,18.21,278.31,0,2024-08-26,2024-08
711,B,Los Angeles,Member,Female,Orange Juice,Personal Care,3.52,7,1.72,26.36,2,2025-01-21,2025-01
712,A,Chicago,Member,Male,Shampoo,Stationery,17.93,11,13.81,211.04,21,2025-04-24,2025-04
713,B,Los Angeles,Member,Female,Shampoo,Personal Care,6.21,3,1.3,19.93,1,2025-05-21,2025-05
714,A,New York,Member,Male,Orange Juice,Personal Care,13.68,3,2.87,43.91,4,2025-05-03,2025-05
715,A,Chicago,Normal,Male,Orange Juice,Household,11.7,6,4.91,75.11,0,2025-06-01,2025-06
716,A,New York,Member,Female,Shampoo,Personal Care,18.27,16,20.46,312.78,31,2025-05-02,2025-05
717,A,Chicago,Member,Male,Apple,Fruits,2.47,16,2.77,42.29,4,2025-05-26,2025-05
718,A,New York,Normal,Male,Shampoo,Fruits,2.81,20,3.93,60.13,0,2024-09-24,2024-09
719,A,Chicago,Normal,Female,Orange Juice,Fruits,5.87,19,7.81,119.34,0,2025-04-01,2025-04
720,A,Chicago,Member,Female,Apple,Household,1.09,20,1.53,23.33,2,2025-01-18,2025-01
721,A,Chicago,Member,Female,Detergent,Stationery,20.04,15,21.04,321.64,32,2025-02-07,2025-02
722,A,New York,Member,Female,Shampoo,Fruits,17.96,1,1.26,19.22,1,2025-02-08,2025-02
723,B,Los Angeles,Member,Male,Shampoo,Beverages,14.97,13,13.62,208.23,20,2025-06-04,2025-06
724,A,Chicago,Member,Male,Shampoo,Stationery,15.53,12,13.05,199.41,19,2025-02-15,2025-02
725,A,New York,Member,Female,Detergent,Household,7.83,15,8.22,125.67,12,2025-02-24,2025-02
726,B,Los Angeles,Member,Male,Apple,Fruits,10.11,1,0.71,10.82,1,2025-06-27,2025-06
727,A,New York,Member,Male,Apple,Personal Care,6.0,16,6.72,102.72,10,2025-04-27,2025-04
728,A,New York,Member,Female,Notebook,Personal Care,9.32,20,13.05,199.45,19,2024-08-06,2024-08
729,A,Chicago,Normal,Male,Detergent,Stationery,2.93,14,2.87,43.89,0,2024-12-18,2024-12
730,A,Chicago,Member,Male,Detergent,Personal Care,12.67,11,9.76,149.13,14,2024-11-04,2024-11
731,A,Chicago,Member,Male,Notebook,Fruits,7.74,10,5.42,82.82,8,2025-01-16,2025-01
732,A,Chicago,Normal,Female,Detergent,Personal Care,2.4,17,2.86,43.66,0,2025-03-17,2025-03
733,B,Los Angeles,Normal,Male,Detergent,Personal Care,5.43,16,6.08,92.96,0,2024-10-15,2024-10
734,B,Los Angeles,Member,Male,Notebook,Fruits,14.92,17,17.75,271.39,27,2025-03-28,2025-03
735,A,New York,Member,Female,Detergent,Beverages,12.85,2,1.8,27.5,2,2025-01-06,2025-01
736,A,New York,Member,Male,Shampoo,Household,16.19,9,10.2,155.91,15,2025-03-25,2025-03
737,A,New York,Member,Female,Apple,Stationery,8.47,15,8.89,135.94,13,2025-01-24,2025-01
738,B,Los Angeles,Member,Female,Notebook,Fruits,7.94,8,4.45,67.97,6,2025-02-19,2025-02
739,A,Chicago,Normal,Male,Notebook,Personal Care,18.04,18,22.73,347.45,0,2024-12-31,2024-12
740,A,New York,Normal,Female,Apple,Stationery,7.15,10,5.01,76.51,0,2025-06-12,2025-06
741,A,New York,Member,Male,Notebook,Household,9.92,3,2.08,31.84,3,2024-12-12,2024-12
742,A,Chicago,Normal,Male,Shampoo,Fruits,9.37,9,5.9,90.23,0,2025-03-11,2025-03
743,A,Chicago,Member,Female,Notebook,Personal Care,9.06,16,10.15,155.11,15,2025-05-26,2025-05
744,B,Los Angeles,Normal,Male,Detergent,Beverages,16.32,1,1.14,17.46,0,2024-09-30,2024-09
745,A,Chicago,Member,Male,Orange Juice,Stationery,20.23,14,19.83,303.05,30,2025-02-05,2025-02
746,A,Chicago,Member,Female,Shampoo,Household,9.25,14,9.07,138.57,13,2025-04-23,2025-04
747,A,New York,Normal,Male,Orange Juice,Household,16.84,1,1.18,18.02,0,2025-05-06,2025-05
748,B,Los Angeles,Normal,Female,Notebook,Personal Care,6.61,4,1.85,28.29,0,2025-01-28,2025-01
749,A,Chicago,Normal,Female,Notebook,Beverages,13.59,12,11.42,174.5,0,2025-01-19,2025-01
750,A,New York,Member,Male,Detergent,Stationery,18.32,14,17.95,274.43,27,2025-01-22,2025-01
751,A,Chicago,Normal,Male,Apple,Household,12.14,20,17.0,259.8,0,2025-05-19,2025-05
752,A,Chicago,Member,Female,Detergent,Beverages,7.98,3,1.68,25.62,2,2024-12-08,2024-12
753,B,Los Angeles,Member,Male,Orange Juice,Personal Care,7.87,3,1.65,25.26,2,2024-09-20,2024-09
754,A,Chicago,Normal,Male,Orange Juice,Household,16.89,17,20.1,307.23,0,2025-07-10,2025-07
755,A,Chicago,Member,Male,Detergent,Beverages,3.09,2,0.43,6.61,0,2024-10-23,2024-10
756,B,Los Angeles,Member,Female,Orange Juice,Household,2.2,20,3.08,47.08,4,2025-01-29,2025-01
757,A,Chicago,Member,Female,Apple,Stationery,2.73,10,1.91,29.21,2,2024-10-14,2024-10
758,B,Los Angeles,Member,Male,Shampoo,Fruits,16.62,12,13.96,213.4,21,2024-08-07,2024-08
759,B,Los Angeles,Normal,Male,Orange Juice,Beverages,16.49,2,2.31,35.29,0,2024-08-04,2024-08
760,A,Chicago,Normal,Male,Orange Juice,Personal Care,19.92,6,8.37,127.89,0,2024-12-09,2024-12
761,B,Los Angeles,Normal,Female,Apple,Stationery,20.74,19,27.58,421.64,0,2025-02-01,2025-02
762,B,Los Angeles,Member,Male,Orange Juice,Household,13.25,6,5.57,85.07,8,2025-01-06,2025-01
763,A,New York,Member,Female,Detergent,Fruits,10.46,18,13.18,201.46,20,2025-06-13,2025-06
764,B,Los Angeles,Normal,Female,Orange Juice,Fruits,2.84,18,3.58,54.7,0,2025-04-01,2025-04
765,A,New York,Normal,Male,Detergent,Personal Care,9.04,17,10.76,164.44,0,2024-11-16,2024-11
766,A,Chicago,Member,Female,Shampoo,Personal Care,9.84,4,2.76,42.12,4,2025-02-01,2025-02
767,A,Chicago,Member,Male,Apple,Household,10.21,8,5.72,87.4,8,2025-01-10,2025-01
768,B,Los Angeles,Normal,Female,Orange Juice,Stationery,10.46,5,3.66,55.96,0,2025-04-22,2025-04
769,A,New York,Normal,Male,Apple,Personal Care,15.93,11,12.27,187.5,0,2024-11-06,2024-11
770,A,New York,Normal,Female,Notebook,Beverages,10.11,14,9.91,151.45,0,2025-07-07,2025-07
771,A,Chicago,Normal,Male,Shampoo,Stationery,10.97,18,13.82,211.28,0,2025-05-11,2025-05
772,B,Los Angeles,Member,Male,Apple,Stationery,11.4,1,0.8,12.2,1,2024-11-30,2024-11
773,A,New York,Normal,Female,Orange Juice,Stationery,14.63,11,11.27,172.2,0,2025-04-22,2025-04
774,A,New York,Normal,Female,Apple,Stationery,16.48,5,5.77,88.17,0,2024-08-27,2024-08
775,A,Chicago,Normal,Female,Detergent,Beverages,1.72,15,1.81,27.61,0,2025-02-01,2025-02
776,A,Chicago,Member,Male,Shampoo,Household,17.12,15,17.98,274.78,27,2025-05-17,2025-05
777,B,Los Angeles,Member,Female,Detergent,Stationery,8.81,4,2.47,37.71,3,2024-09-25,2024-09
778,B,Los Angeles,Member,Male,Orange Juice,Personal Care,3.11,4,0.87,13.31,1,2025-02-27,2025-02
779,B,Los Angeles,Member,Female,Orange Juice,Beverages,10.57,20,14.8,226.2,22,2025-02-12,2025-02
780,A,Chicago,Normal,Male,Shampoo,Stationery,6.64,7,3.25,49.73,0,2025-01-27,2025-01
781,A,Chicago,Normal,Male,Shampoo,Stationery,17.37,20,24.32,371.72,0,2024-07-16,2024-07
782,A,New York,Member,Female,Detergent,Beverages,4.94,7,2.42,37.0,3,2025-06-28,2025-06
783,A,Chicago,Member,Female,Detergent,Household,4.62,3,0.97,14.83,1,2024-07-17,2024-07
784,B,Los Angeles,Normal,Male,Notebook,Stationery,10.23,10,7.16,109.46,0,2024-11-30,2024-11
785,A,New York,Normal,Female,Apple,Household,9.94,6,4.17,63.81,0,2024-12-04,2024-12
786,A,Chicago,Normal,Male,Shampoo,Household,5.14,17,6.12,93.5,0,2025-05-10,2025-05
787,A,Chicago,Normal,Male,Shampoo,Personal Care,17.65,12,14.83,226.63,0,2025-07-13,2025-07
788,A,Chicago,Normal,Female,Detergent,Personal Care,10.01,20,14.01,214.21,0,2024-12-30,2024-12
789,B,Los Angeles,Member,Female,Notebook,Household,1.82,18,2.29,35.05,3,2025-02-20,2025-02
790,A,New York,Normal,Female,Shampoo,Personal Care,16.31,7,7.99,122.16,0,2025-01-19,2025-01
791,B,Los Angeles,Member,Male,Detergent,Beverages,11.87,2,1.66,25.4,2,2024-08-11,2024-08
792,A,New York,Normal,Male,Detergent,Beverages,2.97,10,2.08,31.78,0,2025-01-12,2025-01
793,B,Los Angeles,Member,Male,Notebook,Household,5.86,18,7.38,112.86,11,2025-01-11,2025-01
794,A,New York,Normal,Female,Notebook,Personal Care,2.28,16,2.55,39.03,0,2025-07-13,2025-07
795,B,Los Angeles,Member,Female,Apple,Beverages,5.17,2,0.72,11.06,1,2025-03-17,2025-03
796,A,Chicago,Member,Male,Shampoo,Fruits,8.75,6,3.68,56.18,5,2024-11-22,2024-11
797,A,New York,Member,Male,Orange Juice,Personal Care,1.87,18,2.36,36.02,3,2024-09-26,2024-09
798,A,New York,Member,Female,Orange Juice,Fruits,12.01,11,9.25,141.36,14,2025-04-05,2025-04
799,A,New York,Normal,Female,Notebook,Stationery,4.05,3,0.85,13.0,0,2024-07-31,2024-07
